id,keep,title
6885,f,Topanga Canyon Boulevard Narrows ` Alternative 2B ` Plan & Profile
6886,f,Topanga Canyon Boulevard Narrows ` Alternative 2B ` Right of Way
6887,f,Topanga Canyon Boulevard Narrows ` Alternative 2B ` Roadway Details
6888,f,Topanga Canyon Boulevard Narrows ` Alternative 2B ` Roadway Sections
6889,f,Topanga Canyon Boulevard Narrows ` Alternative 2B ` Stage Construction
6890,f,Topanga Canyon Boulevard Narrows ` Right of Way details
6891,t,Topanga Canyon Boulevard Narrows Roadway and Tunnel ` Project Study Report
6892,f,Topanga Canyon Boulevard Narrows ` Staging Details
6893,t,Topanga Creek Narrows Initial Site Assessment (ISA) Report
6894,t,Topanga Creek Narrows Traffic Study Memorandum: Final Topanga Narrows Traffic Report
6895,t,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6895,t,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6895,t,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6896,t,Topanga Lagoon Creek Preliminary Hydraulic Analysis
6896,t,Topanga Lagoon Creek Preliminary Hydraulic Analysis
6897,t,Brushfire Impacts to Runoff
6898,t,Center Points of 1997 Aerial Photos - Topanga Creek Watershed
6899,t,Color Infrared Digital Orthophoto (Quarter) Quadrangles - Topanga Creek Watershed
6900,t,Cross Sections (Sediment Study) - Topanga Creek Watershed
6901,t,Culverts and Bridges - Topanga Creek Watershed
6902,t,Digital Raster Graphic Files - Topanga Creek Watershed
6903,t,"Existing Cross-sections of Topanga Creek, Old Topanga Creek and the Lagoon."
6904,t,Existing Topography and Restoration Concepts for the Narrows and Landslides
6905,t,Existing Topography of the Upper Watershed
6906,t,Existing Topography of  Topanga Lagoon and Beach
6907,t,Fire (Burned Areas) History - Topanga Creek Watershed
6908,t,Geology - Topanga Creek Watershed and Encompassing USGS 7.5' Quadrangles
6909,t,Georeferenced 1997 Aerial Photos - Topanga Creek Watershed
6910,t,Georeferenced Base Maps and Aerial Photos (1876-1997) - Lagoon and Lower Canyon
6911,t,Hydrography (Streams and Water Bodies) - Topanga Creek Watershed
6912,t,Hypsography (Elevation Contours) - Topanga Creek Watershed
6913,t,Lagoon Restoration Alternative Concepts 1 - 4
6914,t,Land Use/Land Cover Historical Time Sequence (1876-1997) - Lagoon and Lower Canyon
6915,t,Precipitation Gages (Closest) - Topanga Creek Watershed
6916,t,Project Vicinity and Location of the Topanga Creek Watershed
6917,t,Sediment Transport Rating Curves at Confluence and Stream Gage
6918,t,"Sediment Volumes in the Creek, and Lagoon"
6919,t,Study Area - Lagoon and Lower Canyon
6920,t,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6920,t,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6920,t,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6921,t,Upper Watershed Restoration Concepts: Topanga School Road and Lake Topanga
6922,t,Vegetation - Topanga Creek Watershed
6923,t,"Water Levels and Velocities in Topanga Creek, and Lagoon"
6924,t,Water Quality Dilution Analysis in Topanga Lagoon
6925,t,Water Quality Sampling Sites [205(j)] - Topanga Creek Watershed
6926,t,Watershed Boundary - Topanga Creek Watershed
6927,t,Watershed Subareas - Topanga Creek Watershed
6928,t,Borehole Data for Preliminary Geotechnical and Foundation Evaluation
6929,t,Checklist for Preliminary Bridge Cost Estimate
6930,t,Cost Estimate Summary for both Alternatives
6931,t,Cost Estimate Worksheet for Alternative 1: Southerly Alignment
6932,t,Cost Estimate Worksheet for Alternative 2: Existing Alignment
6933,t,Design Scoping Checklist
6934,t,Existing Alignment
6935,t,Existing Topography of Topanga Lagoon and Beach
6935,t,Existing Topography of Topanga Lagoon and Beach
6936,t,NPDES Information Sheet
6937,t,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 1 ` General Plan
6938,t,PDF Version of Topanga Lagoon Bridge Replacement PSR ` Alternative 1 ` Plan and Profile
6939,t,PDF Version of Topanga Lagoon Bridge Replacement PSR ` Alternative 1 - Roadway Sections and Details
6940,t,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 1 ` Staging
6941,t,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` General Plan
6942,t,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Plan and Profile
6943,t,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Roadway Sections and Details
6944,t,PDF Version of Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Staging
6945,t,Plan Details for Proposed Roadway Staging for Alternative 1
6946,t,Plan Details for Proposed Roadway Staging for Alternative 2
6947,t,Preliminary Environmental Assessment Report and PEAR Mitigation and Compliance Cost Estimate
6948,t,Preliminary Geotechnical and Foundation Evaluation
6949,t,Proposed Roadway ` Alternative 1
6950,t,Proposed Roadway ` Alternative 2
6951,t,Proposed Stripping ` Alternative 1
6952,t,Proposed Stripping ` Alternative 2
6953,t,PSR Evaluation Checklist
6954,t,Right of Way PSR
6955,t,Storm Water Data Report
6956,t,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6956,t,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6956,t,Topanga Creek Watershed and Lagoon Restoration Feasibility Study
6957,t,Topanga Lagoon Bridge Replacement and Lagoon Restoration Project Study Report
6958,t,Topanga Lagoon Bridge Replacement PSR  ` Alternative 1 ` General Plan
6959,t,Topanga Lagoon Bridge Replacement PSR ` Alternative 1 ` Plan and Profile
6960,t,Topanga Lagoon Bridge Replacement PSR ` Alternative 1 - Roadway Sections and Details
6961,t,Topanga Lagoon Bridge Replacement PSR  ` Alternative 1 ` Staging
6962,t,Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` General Plan
6963,t,Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Plan and Profile
6964,t,Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Roadway Sections and Details
6965,t,Topanga Lagoon Bridge Replacement PSR  ` Alternative 2 ` Staging
6966,t,Topanga Lagoon Bridge Replacement PSR ` Location Map
6967,t,Topanga Lagoon Creek Preliminary Hydraulic Analysis
6967,t,Topanga Lagoon Creek Preliminary Hydraulic Analysis
6968,t,Topanga Lagoon Initial Site Assessment (ISA) Report
6969,t,Topanga Lagoon Restoration Traffic Study Memorandum
6970,t,"Traffic Forecasting, Analysis and Operation Scoping Checklist"
6971,t,Transportation Management Plan Data Sheet (Preliminary TMP Elements and Costs)
6972,t,Work Plan Support Cost Breakdown and Change Control Process Checklist
6996,t,Advocacy for Bay Area Creeks
6997,t,Alhambra Creek at Martinez Adult Education Restoration Project
6998,t,Baxter Creek at Booker T Anderson Jr Park
6999,t,Blackberry Creek at Thousand Oaks School
7000,t,Codornices Creek at Saint Mary's College High School
7001,t,Codornices Creek Demonstration Vegetation Restoration Project
7002,t,"Lower Codornices Creek Restoration Project, Berkeley"
7003,t,"Lower Wildcat Creek, Richmond"
7004,t,Peralta Creek at Cesar Chavez Park
7005,t,Streamside Management Program for Landowners
7006,t,Upper Baxter Creek at Poinsett Park Restoration Project
7007,t,"Village Creek, Albany Restoration Project"
7008,t,Wildcat Creek at 23rd Street
7010,t,"Case Mountain, Tulare County Sequoia Groves"
7023,t,6' res. imagery of Vacaville area
7024,t,building centroids/address information
7025,t,City Limits
7025,t,City Limits
7026,t,Color Imagery 24' res.
7027,t,Control Survey of Vacaville Area
7028,t,creeks/ water courses
7029,t,parcel line basemap
7030,t,plans database
7031,t,street center line
7032,t,Abandoned Roads
7033,t,Ahmonson Ranch Community Services District
7034,t,Assembly Districts (1990 Census)
7035,t,Assessor's Parcels
7036,t,Bardsdale Public Cemetary District
7037,t,Bardsdale Public Cemetary District Sphere of Influence
7038,t,Bell Canyon Community Services District
7039,t,Bell Canyon Community Services District Sphere of Influence
7040,t,Calleguas Municipal Water District
7041,t,Calleguas Municipal Water District Sphere of Influence
7042,t,Camarillo Health Care District
7043,t,Camarillo Health Care District Sphere of Influence
7044,t,Camarillo Sanitary District
7045,t,Camarillo Sanitary District Sphere of Influence
7046,t,Camrosa Water District
7047,t,Camrosa Water District Sphere of Influence
7048,t,Casitas Municipal Water District
7049,t,Casitas Municipal Water District Sphere of Influence
7050,t,Channel Islands Beach Community Services District
7051,t,Channel Islands Beach Community Services District Sphere of Influence
7052,t,City Boundaries
7053,t,City Spheres of Influence
7054,t,College Board District Boundaries
7055,t,Conejo Recreation and Park District
7056,t,Conejo Recreation and Park District Sphere of Influence
7057,t,Congressional Districts (1990)
7058,t,Congressional Districts (2000)
7059,t,County Supervisorial Districts
7060,t,Current Assembly Districts
7061,t,Easement Boundaries
7062,t,Election Precincts
7063,t,Elementary School District Boundaries
7064,t,El Rancho Simi Cemetary District
7065,t,El Rancho Simi Cemetary District Sphere of Influence
7066,t,Fillmore/Piru Memorial District
7067,t,Fillmore/Piru Memorial District Sphere of Influence
7068,t,Fox Canyon Groundwater Management District
7069,t,Fox Canyon Groundwater Management District Sphere of Influence
7070,t,Hidden Valley Municipal Water District
7071,t,Hidden Valley Municipal Water District Sphere of Influence
7072,t,Lake Sherwood Community Services District
7073,t,Lake Sherwood Community Services District Sphere of Influence
7074,t,Meiner's Oaks County Water District
7075,t,Meiner's Oaks County Water District Sphere of Influence
7076,t,Montalvo Municipal Improvement District
7077,t,Montalvo Municipal Improvement District Sphere of Influence
7078,t,Ocean View Municipal Water District
7079,t,Ocean View Municipal Water District Sphere of Influence
7080,t,Ojai Basin Groundwater Management Agency
7081,t,Ojai Basin Groundwater Management Agency Sphere of Influence
7082,t,Ojai Valley Sanitary District
7083,t,Ojai Valley Sanitary District Sphere of Influence
7084,t,Ojai Water Conservation District
7085,t,Ojai Water Conservation District Sphere of Influence
7086,t,Outer Boundary for the Los Padres National Forest
7087,t,Oxnard Drainage District Number 1
7088,t,Oxnard Drainage District Number 1 Sphere of Influence
7089,t,Oxnard Drainage District Number 2
7090,t,Oxnard Drainage District Number 2 Sphere of Influence
7091,t,Oxnard Harbor District
7092,t,Oxnard Harbor District Sphere of Influence
7093,t,Piru Public Cemetary District
7094,t,Piru Public Cemetary District Sphere of Influence
7095,t,Pleasant Valley County Water District
7096,t,Pleasant Valley County Water District Sphere of Influence
7097,t,Pleasant Valley Recreation and Park District
7098,t,Pleasant Valley Recreation and Park District Sphere of Influence
7099,t,Rancho Simi Recreation and Park District
7100,t,Rancho Simi Recreation and Park District Sphere of Influence
7101,t,Rivers and Tributaries
7102,t,Russell Valley Municipal Water District
7103,t,Russell Valley Municipal Water District Sphere of Influence
7104,t,Saticoy Sanitary District
7105,t,Saticoy Sanitary District Sphere of Influence
7106,t,Secondary School District Boundaries
7107,t,Senatorial Districts (1990)
7108,t,Senatorial Districts (2000)
7109,t,Sewer District Boundaries
7110,t,Sewer Districts
7111,t,Streams and Creeks
7112,t,Street Names
7113,t,Streets and Highways
7114,t,Triunfo Sanitation District
7115,t,Ventura County Airports
7116,t,Triunfo Sanitation District Sphere of Influence
7117,t,United Water Conservation District
7118,t,United Water Conservation District Sphere of Influence
7119,t,United Water Conservation District Voting Divisions
7120,t,Ventura County Boundary
7121,t,Ventura County Service Area Number 3
7122,t,Ventura County Service Area Number 3 Sphere of Influence
7123,t,Ventura County Service Area Number 4
7124,t,Ventura County Service District Number 14
7125,t,Ventura County Service District Number 33
7126,t,Ventura County Service District Number 4 Sphere of Influence
7127,t,Ventura County Sewer Service Area Number 29
7128,t,Ventura County Sewer Service Area Number 29 Sphere of Influence
7129,t,Ventura County Sewer Service Area Number 30
7130,t,Ventura County Sewer Service Area Number 30 Sphere of Influence
7131,t,Ventura County Sewer Service Area Number 32
7132,t,Ventura County Water Works Number 1
7133,t,Ventura County Water Works Number 16
7134,t,Ventura County Water Works Number 16 Sphere of Influence
7135,t,Ventura County Water Works Number 17
7136,t,Ventura County Water Works Number 17 Sphere of Influence
7137,t,Ventura County Water Works Number 19
7138,t,Ventura County Water Works Number 19 Sphere of Influence
7139,t,Ventura County Water Works Number 1 Sphere of Influence
7140,t,Ventura County Water Works Number 8
7141,t,Ventura County Water Works Number 8 Sphere of Influence
7142,t,Ventura Port District
7143,t,Ventura Port District Sphere of Influence
7144,t,Ventura Regional Sanitation District
7145,t,Ventura River County Water District
7146,t,Water Bodies
7161,f,Zoning
7185,t,"County Boundaries (1:24000, from FRAP)"
7185,t,"County Boundaries (1:24000, from FRAP)"
7189,t,Flood Management Division
7192,t,Municipal Water Quality Investigations Data Set
7193,t,SCCWRRS
7195,t,Water Delivery/Water Demands - Bulletin 132
7198,t,Water Measures/Climate
7200,t,California Water Plan Update
7201,t,Water Quality - Compliance Monitoring
7202,t,Water Quantity and Quality Measurement Program
7205,t,WDIS
15876,t,"Aerial Photographs of Elkhorn Slough & Vicinity, 1994"
15876,t,"Aerial Photographs of Elkhorn Slough & Vicinity, 1994"
16037,t,"Vegetation - Salinas River, 2008 [ds615]"
16065,t,American River Basin Integrated Regional Water Management Plan
16068,t,Battle Creek Planning Unit Preliminary Staff Concept
16075,t,Big Chico Creek Existing Conditions Report
16077,t,"Cosumnes, American, Bear, and Yuba Integrated Regional Water Management Plan"
16078,t,"Central Valley Steelhead and Late Fall Chinook Salmon Redd Surveys on Clear Creek, California 2007"
16085,t,"Pit RCD Watershed Management Strategy, Prioritizing Management Actions to Improve Watershed Conditions"
16093,t,"Integrated Regional Water Management Plan, Upper Feather River, California, Volume 1"
16094,t,Water Resources Association of Yolo County Integrated Regional Water Management Plan
16652,t,calfedscience
16655,t,nhmp
16658,f,Census 2000 Block Group Data (cen00bg03)
16659,f,Census 2000 tabular digital data (cen00yrb03_1)
16660,f,Census 2000 Urbanized Areas (CEN00UA02_2)
16661,f,Census 2000 Places (cen00pl02)
16662,f,Census 2000 Block
16663,t,stparks
16673,t,SAMS
16674,t,Docs
16675,t,sfsugeoproc
16676,t,National Elevation Data
16677,f,California Geographic Names 2009
16684,t,Wieslander Vegetation
16685,t,canal24
16686,t,geomorphology_delta
16687,t,State Water Districts
16688,t,Kuchler Vegetation of California 1976
16689,t,Private Water Districts
16690,t,Federal Water Districts
16691,t,"WBD,Watershed Boundary Dataset"
16692,t,CVP Service Area
16693,t,cimis-download
16695,t,cstars-daymet
16696,t,California ET Zones
16697,t,averages
16700,t,California County Boundaries (2009)
16701,f,California Political Districts
16702,t,RTM
16703,t,GUIE - GUI Enabler
16704,t,tbevm-gis
16708,t,pisco-int-mlpa
16710,f,schooldistricts
16711,t,vit
16714,t,1958 California Aerial Photo Mosaics
16717,t,"Federal Area Designations for Ozone, PM10, SO2, CO, NO2"
16718,t,"ARB Air Basins, Districts, and Counties"
16736,t,nrpimapper
16739,t,docdlrpfmmp
16742,t,Public Data
16747,t,LiDAR data for the Delta Area of California
16748,t,LIDAR flights of the Sacramento-San Joaquin Delta
16749,t,Wildlife Management Area San Joaquin Valley
16750,t,Delta Land Use 2007
16751,t,usbrsanjoaquin
16755,t,delta-vision
16757,t,California Base Map Cache
16758,t,BaseMap
16761,t,dprplsfill
16766,t,etosimetaw
16767,t,4km-monthly
16769,t,prism
16770,t,Jepson EcoRegions
16775,t,proj-4-goes-patch
16778,t,California Coast
16779,t,Colorado Desert Vegetation
16780,t,National Wetlands Inventory 2006
